filename,percents,passed
0.4.25--0x05b04cb2c29691d3f9ce74e6aa3c69548da3bee2--EtherStateEquivalentToken--.bin,100.0,True
0.4.25--0x0730e01be94258aa1b58a27bb4ed6598586b404c--BetterNameService--.bin,90.0,True
0.4.25--0x07fc349cfc5d39fdc050b5c1123a91ebbaf004f5--COM--.bin,100.0,True
0.4.25--0x0b8743a6e5160fce00c1e0ae461385bc3f640432--CHEMCHINA_PFIV_I_883--.bin,100.0,True
0.4.25--0x0ce12a5294cd3a480ee906222cb02af5677dc657--FangdaTravelToken--.bin,96.15384615384616,False
0.4.25--0x0d722c159eaacd74eb3fc8ce65832706cf294b33--CoinFlipper--.bin,96.66666666666667,True
0.4.25--0x0e9eccf7ced35da0702c9e2d943654da80fc72dd--HKDD--.bin,100.0,True
0.4.25--0x0eeb66edff8ccfd85c2181eff81d8275a3b92b8b--OROCoin--.bin,92.3076923076923,False
0.4.25--0x0f237d5ea7876e0e2906034d98fdb20d43666ad4--CONNECTXCON--.bin,88.23529411764706,False
0.4.25--0x112e8231ef350b1d9f78dd8ed47d6c6080139089--LLV_NDD_001_1--.bin,66.66666666666666,True
0.4.25--0x114ffec3f9bb44694051b61806b4da2793a2efcf--ETTOKEN--.bin,90.0,False
0.4.25--0x12502e5b56dd58f9f256f756cd2ac9e42b1abce3--Pooled_funds--.bin,100.0,True
0.4.25--0x12d02b5265560361e331bc25eee140093b4930fd--ERC20Interface--.bin,0,False
0.4.25--0x12db4b88fad2e21e075fd4382e77bd76a096e017--AssetSeriesA--.bin,100.0,True
0.4.25--0x13d4e758b9e7476b6ab737f0f34e1f8bc66d4b0a--EtherDelta--.bin,68.57142857142857,True
0.4.25--0x14d4149440851275fe50bf4069270a851877a9db--ZeroDelta--.bin,18.91891891891892,False
0.4.25--0x17280da053596e097604839c61a2ef5efb7d493f--UpgradeAgent--.bin,0,False
0.4.25--0x17e6616c45d267bc20a9892b58a01621c592b72d--EMS--.bin,100.0,True
0.4.25--0x18a57c32147e9647008c4add23f73ebe2376ade3--CryptoBossWannaCry--.bin,76.31578947368422,True
0.4.25--0x18dd9ae3383de623db1ea37d8da5dde1dc74d356--DrawTicket--.bin,30.0,False
0.4.25--0x191e6fdac8bc256f0e4b7ac98cc8a2b54f3d6f5e--Hibo--.bin,100.0,True
0.4.25--0x1925fd4f9e3f56d29c826bf43ae0349f5987528c--COPToken--.bin,93.54838709677419,False
0.4.25--0x1a15628D18CFCff2dcEac4B08e40747A093062eA--EtherDeltaHandler--.bin,44.44444444444444,True
0.4.25--0x1b80B24C33B7fe69077518F22692aBdDDDf1Dc07--ERC20Box--.bin,89.28571428571429,True
0.4.25--0x1bf137c8a61444f21366aa7fa696cf5dd01b1ef9--GOLDToken--.bin,90.0,False
0.4.25--0x1bF7Fd22709733cCD7c45AB27Dd02C7EC8E50078--SimpleToken--.bin,100.0,True
0.4.25--0x1d899280f446aab65971e41611b5bb5516dd47f9--CryptoMiningWar--.bin,90.0,True
0.4.25--0x1dc9edfa2a929ee0c59159bae3769591ec563f1c--WCToken--.bin,93.54838709677419,False
0.4.25--0x1f9e3a06574cb24a0c447b07a0a2c84988a16a10--ERC20Interface--.bin,0,False
0.4.25--0x2051f57c5c1539c17e7d22caf46c83f861bd8e81--online_wallet--.bin,100.0,True
0.4.25--0x20d4477cb25186cc87e85185cfea792dd28bfca5--go_to_play--.bin,100.0,True
0.4.25--0x254ef3fcae7b468e5ae36d55d9ebb1c5dff21e64--ERC_20_2--.bin,100.0,True
0.4.25--0x2672880d7be2b687b3a7f874fc4bf2eab7ab7074--FundingWallet--.bin,100.0,True
0.4.25--0x28b61faf5f4b9381a9cdb38d9f87788c563e3644--LiquidLong--.bin,38.35616438356164,False
0.4.25--0x296215d1ee44a7a89ee059d5a9c217dc3298565a--ITNPOS--.bin,80.95238095238095,True
0.4.25--0x2a1b959a60adaaae00bba354b77cf2c9cb273806--MELNI_PFX_III_883--.bin,100.0,True
0.4.25--0x2a2af451d6b33e6595d5b3c4672dd24b4c2010d6--Casino--.bin,0,False
0.4.25--0x2ac135e1274711806504aa38f94badb564e52207--creatorProxy--.bin,10.0,True
0.4.25--0x2ad8529da0488a7c2a1af1e22d1902f7ad2943eb--BCAChainToken--.bin,94.11764705882352,False
0.4.25--0x2b7e96b1524c5d2c656659409cb26b55e1cacff4--DoliCrowdsale--.bin,100.0,True
0.4.25--0x2c57a7707a367fb2d65e485e9e6a0aa90b79afc4--QueenXChain--.bin,100.0,True
0.4.25--0x2ec610d84684bf0830671e4c4a6ebe8d3096d978--Promise--.bin,100.0,True
0.4.25--0x2fcbafb681a086103e3d97927d9ca9af9f1ebd22--LiquidLong--.bin,38.35616438356164,False
0.4.25--0x30f855afb78758aa4c2dc706fb0fa3a98c865d2d--OrbsVoting--.bin,88.88888888888889,True
0.4.25--0x310828368f4787c09c46e0b8973ca4a79b666b63--TOKEN--.bin,97.22222222222221,True
0.4.25--0x3123ff80cbdfd35577628a41ff50598cefc2d236--Token--.bin,94.73684210526315,False
0.4.25--0x31e0c89030f0f0e594f007947bb744d75884731d--AddressUtils--.bin,0,False
